Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Amazon_TestListner_Setup_TearDown,Chrome 121.0.0.0,,,2024-01-31 19:24:07,2024-01-31 19:24:54,47.333s,PASSED
,,,,,,,
Test Cases/Amazon_Home/Amazon_TestListerner_TC_CP/TC_Amazon_Validate_Input_and_Checkbox_Button - Copy,Chrome 121.0.0.0,,,2024-01-31 19:24:07,2024-01-31 19:24:54,46.955s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 121.0.0.0,,,2024-01-31 19:24:07,2024-01-31 19:24:14,6.305s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Amazon_OR/Page_Amazon.com. Spend less. Smile more/select_All Departments        Arts  Crafts _135c92""), ""search-alias=stripbooks-intl-ship"", true)",Chrome 121.0.0.0,,,2024-01-31 19:24:14,2024-01-31 19:24:35,20.926s,PASSED
"setText(findTestObject(""Object Repository/Amazon_OR/Page_Amazon.com. Spend less. Smile more/input_field-keywords""), ""Da vinci code"")",Chrome 121.0.0.0,,,2024-01-31 19:24:35,2024-01-31 19:24:36,0.972s,PASSED
"click(findTestObject(""Amazon_OR/Page_Amazon.com. Spend less. Smile more/inputnav-search-submit-button""))",Chrome 121.0.0.0,,,2024-01-31 19:24:36,2024-01-31 19:24:43,7.343s,PASSED
"click(findTestObject(""Object Repository/Amazon_OR/Page_Amazon.com  Da vinci code/i_Author_a-icon a-icon-checkbox""))",Chrome 121.0.0.0,,,2024-01-31 19:24:43,2024-01-31 19:24:48,4.408s,PASSED
"unchecked = verifyElementNotChecked(findTestObject(""Object Repository/Amazon_OR/Page_Amazon.com  Da vinci code/i_Author_a-icon a-icon-checkbox""), 0)",Chrome 121.0.0.0,,,2024-01-31 19:24:48,2024-01-31 19:24:50,2.063s,PASSED
if (unchecked == true),Chrome 121.0.0.0,,,2024-01-31 19:24:50,2024-01-31 19:24:50,0.601s,PASSED
delay(3),Chrome 121.0.0.0,,,2024-01-31 19:24:50,2024-01-31 19:24:53,3.046s,PASSED
Start listener action : sampleAfterTestCase,Chrome 121.0.0.0,,,2024-01-31 19:24:53,2024-01-31 19:24:54,0.795s,PASSED
